Date,Time,Power Factor AN Min,Power Factor AN Avg,Power Factor AN Max,Power Factor AN Status,Power Factor BN Min,Power Factor BN Avg,Power Factor BN Max,Power Factor BN Status,Power Factor CN Min,Power Factor CN Avg,Power Factor CN Max,Power Factor CN Status,Power Factor Total Min,Power Factor Total Avg,Power Factor Total Max,Power Factor AN Status
25-02-2025,42:50.8,0.95,0.95,0.95,,0.89,0.89,0.89,,0.93,0.93,0.93,,0.92,0.92,0.92,
25-02-2025,42:51.1,0.95,0.95,0.95,,0.89,0.89,0.89,,0.91,0.91,0.91,,0.92,0.92,0.92,
25-02-2025,42:51.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.95,0.95,0.95,,0.93,0.93,0.93,
25-02-2025,42:51.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:51.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:52.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:52.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:52.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:52.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:53.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:53.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:53.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:53.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:54.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:54.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:54.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:54.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:55.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:55.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:55.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:55.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:56.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:56.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:56.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:56.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:57.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:57.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:57.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:57.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:58.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:58.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:58.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:58.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:59.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:59.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:59.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,42:59.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:00.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:00.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:00.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:00.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:01.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:01.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:01.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:01.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:02.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:02.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:02.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:02.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:03.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:03.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:03.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:03.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:04.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:04.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:04.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:04.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:05.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:05.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:05.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.94,
25-02-2025,43:05.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:06.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:06.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:06.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:06.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:07.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:07.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:07.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:07.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:08.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:08.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:08.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.94,
25-02-2025,43:08.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:09.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:09.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:09.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:09.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:10.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:10.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:10.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:10.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:11.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:11.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:11.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:11.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:12.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:12.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:12.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:12.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:13.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:13.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:13.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:13.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:14.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:14.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:14.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:14.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:15.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:15.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:15.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:15.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:16.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:16.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:16.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:16.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:17.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:17.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:17.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:17.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:18.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:18.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:18.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:18.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:19.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:19.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:19.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:19.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:20.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:20.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:20.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:20.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:21.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:21.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:21.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:21.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:22.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:22.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:22.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:22.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:23.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:23.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:23.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:23.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:24.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:24.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:24.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:24.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:25.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:25.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:25.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:25.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:26.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:26.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:26.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:26.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:27.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:27.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:27.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:27.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:28.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:28.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:28.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:28.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:29.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:29.3,0.94,0.94,0.95,,0.88,0.88,0.88,,0.89,0.91,0.92,,0.9,0.91,0.92,
25-02-2025,43:29.6,0.93,0.93,0.93,,0.88,0.88,0.88,,0.89,0.89,0.89,,0.9,0.9,0.9,
25-02-2025,43:29.8,0.94,0.94,0.94,,0.88,0.88,0.88,,0.89,0.89,0.89,,0.9,0.9,0.9,
25-02-2025,43:30.1,0.93,0.93,0.93,,0.88,0.88,0.88,,0.89,0.89,0.89,,0.9,0.9,0.9,
25-02-2025,43:30.3,0.93,0.94,0.94,,0.88,0.88,0.88,,0.89,0.89,0.89,,0.9,0.9,0.91,
25-02-2025,43:30.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.92,0.92,0.92,,0.92,0.92,0.92,
25-02-2025,43:30.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:31.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:31.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:31.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:31.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:32.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:32.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:32.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:32.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:33.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:33.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:33.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:33.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:34.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:34.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:34.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:34.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:35.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:35.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:35.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:35.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:36.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:36.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:36.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:36.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:37.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:37.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:37.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:37.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:38.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:38.3,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:38.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:38.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:39.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:39.3,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:39.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:39.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:40.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:40.3,0.96,0.96,0.96,,0.88,0.88,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:40.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:40.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:41.1,0.95,0.95,0.95,,0.89,0.89,0.89,,0.9,0.9,0.9,,0.91,0.91,0.91,
25-02-2025,43:41.3,0.95,0.95,0.95,,0.88,0.88,0.88,,0.9,0.91,0.92,,0.91,0.91,0.92,
25-02-2025,43:41.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:41.8,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:42.1,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:42.3,0.96,0.96,0.96,,0.88,0.89,0.89,,0.96,0.96,0.96,,0.93,0.93,0.94,
25-02-2025,43:42.6,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:42.8,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:43.1,0.96,0.96,0.96,,0.89,0.89,0.89,,0.96,0.96,0.96,,0.94,0.94,0.94,
25-02-2025,43:43.3,0.96,0.96,0.96,,0.88,0.88,0.89,,0.96,0.96,0.96,,0.93,0.93,0.93,
25-02-2025,43:43.6,0.96,0.96,0.96,,0.88,0.88,0.88,,0.96,0.96,0.96,,0.93,0.93,0.93,
